Date,SP500_RV,DJ_RV,RV_daily_SP500,RV_weekly_SP500,RV_monthly_SP500,RV_daily_DJ,RV_weekly_DJ,RV_monthly_DJ
2000-05-01,0.0001762299367002,9.82524380208109e-05,0.0002320218719458,0.0003064579288153,0.00044591606689457726,0.0001529377503079,0.0002272958609759,0.0002783602108190993
2000-05-02,0.0001973091692872,0.0001006524543431,0.0001762299367002,0.00028002049486862,0.0004480755935845546,9.82524380208109e-05,0.0001749324560894022,0.0002786383093658003
2000-05-03,0.0002978948308027,0.0002112503134319,0.0001973091692872,0.00028728919850383997,0.00044756869543003183,0.0001006524543431,0.0001680402894307222,0.00027693800913770487
2000-05-04,0.000204043708802,0.0001007832121084,0.0002978948308027,0.00030708647941672,0.00044711700011945,0.0002112503134319,0.00018788285746852219,0.0002777134787173685
2000-05-05,0.0001635463643914,0.0001170336217313,0.000204043708802,0.00022149990350758,0.00044234087892633183,0.0001007832121084,0.00013277523364242218,0.00027312842314988214
2000-05-08,0.0001324984103341,6.81868165729948e-05,0.0001635463643914,0.00020780480199670003,0.0004356540955941682,0.0001170336217313,0.00012559440792710218,0.0002677249488189094
2000-05-09,0.0001822364786592,0.0001270678300143,0.0001324984103341,0.00019905849672348,0.00036433039055090905,6.81868165729948e-05,0.00011958128363753896,0.0002261136805199137
2000-05-10,0.0003610633219216,0.000181963048924,0.0001822364786592,0.00019604395859788002,0.00034227748680399093,0.0001270678300143,0.00012486435877177897,0.00021736683420590464
2000-05-11,0.0001863062187085,0.0001442848671259,0.0003610633219216,0.00020867765682166,0.00035110726819698635,0.000181963048924,0.00011900690587019897,0.000219199565439491
2000-05-12,0.0001060381751377,7.08523740667078e-05,0.0001863062187085,0.00020513015880296,0.00035438044293545,0.0001442848671259,0.00012770723687369895,0.00022122478041090626
2000-05-15,0.0001082677098496,6.29087401210705e-05,0.0001060381751377,0.00019362852095222003,0.0003501013383829818,7.08523740667078e-05,0.00011847098734078053,0.00021919591441623389
2000-05-16,0.0003802915738532,0.0001663908605048,0.0001082677098496,0.00018878238085532,0.00033786501163040456,6.29087401210705e-05,0.00011741537205039567,0.00021070294373531437
2000-05-17,0.0001069784683661,0.0001962829489165,0.0003802915738532,0.00022839339989411998,0.0003312315987524091,0.0001663908605048,0.00012527997814849566,0.00020423481937830525
2000-05-18,8.98885165032864e-05,5.18169497613664e-05,0.0001069784683661,0.00017757642918302,0.0002648619675137773,0.0001962829489165,0.00012814395814699566,0.00017115311555597801
2000-05-19,0.0001826206240574,0.0001385435600466,8.98885165032864e-05,0.0001582928887419773,0.00022831433431427212,5.18169497613664e-05,0.00010965037467408894,0.0001476522442080583
2000-05-22,0.0004249447812308,0.0002365019928333,0.0001826206240574,0.0001736093785259173,0.00021929443690329485,0.0001385435600466,0.00012318861187006738,0.00014502958469692648
2000-05-23,0.0001994887845556,0.0001034865775827,0.0004249447812308,0.00023694479280215726,0.00022808657838331302,0.0002365019928333,0.00015790726241251329,0.00014930053696383556
2000-05-24,0.0004121166774512,0.0001884559867341,0.0001994887845556,0.0002007842349426373,0.00022872439623804943,0.0001034865775827,0.00014532640582809328,0.00015057899595387502
2000-05-25,0.00026683078662,0.0001822778151297,0.0004121166774512,0.00026181187675965726,0.00023343801310248574,0.0001884559867341,0.0001437610133916133,0.0001427783834211841
2000-05-26,0.0001997066640347,0.0001300049703931,0.00026683078662,0.000297200330783,0.00023825006471652667,0.0001822778151297,0.00016985318646527999,0.00014492222557996594
2000-05-30,8.93686556402003e-05,0.0001383937225154,0.0001997066640347,0.00030061753877846004,0.00023828634825272664,0.0001300049703931,0.00016814546853457997,0.0001457389299958841
2000-05-31,0.0001757187600463,9.45628332979888e-05,8.93686556402003e-05,0.00023350231366034004,0.00021362235131147666,0.0001383937225154,0.000148523814471,0.00013492403869027047
2000-06-01,0.0001348929958304,7.44187303576189e-05,0.0001757187600463,0.00022874830875848005,0.0002110631189524085,9.45628332979888e-05,0.00014673906561405776,0.00013227063337163816
2000-06-02,7.32342774107883e-05,0.0001902628785314,0.0001348929958304,0.00017330357243432008,0.00020918416709469033,7.44187303576189e-05,0.00012393161433876153,0.00013118728302331125
2000-06-05,0.0001026299629716,6.45792239059144e-05,7.32342774107883e-05,0.00013458427059247772,0.00020354439928212614,0.0001902628785314,0.00012552862701910154,0.0001352604841227794
2000-06-06,7.51602284719762e-05,9.08276752333359e-05,0.0001026299629716,0.00011516893037985773,0.0001946687234716216,6.45792239059144e-05,0.0001124434777216644,0.00012859361641705277
2000-06-07,8.56547998696371e-05,6.22577945027515e-05,7.51602284719762e-05,0.0001123272449462129,0.0001888103834566205,9.08276752333359e-05,0.00010293026826525161,0.00012814109201364078
2000-06-08,0.0001066142024707,8.98875192192485e-05,8.56547998696371e-05,9.431445291088031e-05,0.00018526985779654037,6.22577945027515e-05,9.646926050620415e-05,0.0001256512816850704
2000-06-09,0.00011509119229,6.78274345156413e-05,0.0001066142024707,8.865869423894032e-05,0.0001840933028936586,8.98875192192485e-05,9.956301827853005e-05,0.00012663767725990013
2000-06-12,7.42517648013953e-05,3.72621497800618e-05,0.00011509119229,9.703007721478267e-05,0.00018104124442233128,6.78274345156413e-05,7.507592947537832e-05,0.0001239449320099611
2000-06-13,0.0001448450418811,6.99854554399346e-05,7.42517648013953e-05,9.135443758074172e-05,0.00016800435546232198,3.72621497800618e-05,6.96125146502078e-05,0.00011736761841250936
2000-06-14,0.0001135384891696,8.62218951700844e-05,0.0001448450418811,0.00010529140026256648,0.00016611975651562198,6.99854554399346e-05,6.544407069152755e-05,0.00011399037242678365
2000-06-15,9.82093836733538e-05,9.47554634363114e-05,0.0001135384891696,0.00011086813812255907,0.00016646067988070835,8.62218951700844e-05,7.023689082499412e-05,0.0001146889870223917
2000-06-16,7.65440731392712e-05,5.71699892275838e-05,9.82093836733538e-05,0.00010918717436308981,0.0001660034832363335,9.47554634363114e-05,7.121047966840671e-05,0.00011613656535490262
2000-06-19,0.0001256979533583,9.22493691346803e-05,7.65440731392712e-05,0.00010147775053294405,0.00015219677865842767,5.71699892275838e-05,6.907899061079521e-05,0.00011117198029684734
2000-06-20,0.0001064244917039,8.22203536607801e-05,0.0001256979533583,0.000111766988244325,0.0001530476643398913,9.22493691346803e-05,8.00764344817189e-05,0.00010644318121585555
2000-06-21,7.9285189279799e-05,6.5427734812773e-05,0.0001064244917039,0.000104082878208885,0.00015379929957628284,8.22203536607801e-05,8.2523414125888e-05,0.00010782515412037435
2000-06-22,0.0001450197902431,8.305420508187e-05,7.9285189279799e-05,9.723221823092479e-05,0.00014910223435911916,6.5427734812773e-05,7.836458205442572e-05,0.00010450170751883677
2000-06-23,9.01041677161457e-05,8.04414132980257e-05,0.0001450197902431,0.00010659429954487402,0.00013637837113240553,8.305420508187e-05,7.602433038353744e-05,9.752680807558994e-05
2000-06-26,8.3710628818531e-05,9.35790396436332e-05,9.01041677161457e-05,0.00010930631846024893,0.0001314063430942485,8.04414132980257e-05,8.067861519762582e-05,9.647930060810474e-05
2000-06-27,6.57663124199411e-05,5.03291705893037e-05,8.3710628818531e-05,0.00010090885355229514,0.00011647879542912719,9.35790396436332e-05,8.09445492994164e-05,9.216671210399262e-05
2000-06-28,8.23411928741566e-05,7.4445184924956e-05,6.57663124199411e-05,9.277721769550336e-05,0.00010733950114730631,5.03291705893037e-05,7.456631268512113e-05,8.61690464430655e-05
2000-06-29,0.0001868816354764,0.0001630087954677,8.23411928741566e-05,9.338841841437488e-05,0.00010200470700364525,7.4445184924956e-05,7.636980270755772e-05,8.364360164905897e-05
2000-06-30,9.09837447594132e-05,6.10982299317084e-05,0.0001868816354764,0.00010176078746103488,0.00010643711517801797,0.0001630087954677,9.236072078472371e-05,8.476246860143625e-05
2000-07-05,7.38341469225148e-05,6.45109720232925e-05,9.09837447594132e-05,0.00010193670286968838,0.00010258552357406858,6.10982299317084e-05,8.849208411146026e-05,8.324135026660531e-05
2000-07-06,9.95135245179513e-05,5.42587037746297e-05,7.38341469225148e-05,9.996140649048515e-05,9.981012135098287e-05,6.45109720232925e-05,8.267847058739213e-05,8.279099761504503e-05
2000-07-07,6.49554422143233e-05,3.83764762612813e-05,9.95135245179513e-05,0.00010671084891008718,0.00010100463258312665,5.42587037746297e-05,8.346437722445732e-05,7.660898967155546e-05
2000-07-10,6.70926179907534e-05,3.3874842510178e-05,6.49554422143233e-05,0.00010323369877812051,9.92921543668868e-05,3.83764762612813e-05,7.625063549172238e-05,7.54179556877085e-05
2000-07-11,0.0001105713690486,8.03491848863175e-05,6.70926179907534e-05,7.92758952809912e-05,9.892544479955849e-05,3.3874842510178e-05,5.042384490021798e-05,7.28291905639286e-05
2000-07-12,6.62566700625697e-05,5.13056077934893e-05,0.0001105713690486,8.319342013882855e-05,0.00010005801612587499,8.03491848863175e-05,5.42740358911398e-05,7.365152649045433e-05
2000-07-13,5.47114646974964e-05,4.72456297428669e-05,6.62566700625697e-05,8.167792476683955e-05,9.822358283459633e-05,5.13056077934893e-05,5.163296304517916e-05,7.18978032438289e-05
2000-07-14,6.81650180292518e-05,3.87823572547726e-05,5.47114646974964e-05,7.271751280274856e-05,9.547904976220981e-05,4.72456297428669e-05,5.02303482388266e-05,7.096226666324826e-05
2000-07-17,6.21565116679054e-05,3.0951950755839e-05,6.81650180292518e-05,7.335942796573426e-05,9.520237945438511e-05,3.87823572547726e-05,5.031152443752486e-05,7.103136700300784e-05
2000-07-18,5.89426345111029e-05,4.74039194495429e-05,6.21565116679054e-05,7.237220670116467e-05,9.14438098992399e-05,3.0951950755839e-05,4.972694608665707e-05,6.92571167900944e-05
2000-07-19,9.32230360939693e-05,5.71909588424407e-05,5.89426345111029e-05,6.204645979366525e-05,8.896218014203548e-05,4.74039194495429e-05,4.3137892999302146e-05,6.74926633482516e-05
2000-07-20,0.0001140981138887,0.000101342913763,9.32230360939693e-05,6.743973299994515e-05,8.873552797933618e-05,5.71909588424407e-05,4.431496320909242e-05,6.578518586671203e-05
2000-07-24,9.64162042652196e-05,4.7077853960338e-05,0.0001140981138887,7.931706283818588e-05,9.044252983158294e-05,0.000101342913763,5.513442001311904e-05,6.779304607286732e-05
2000-07-25,8.31384186289385e-05,5.60232810625454e-05,9.64162042652196e-05,8.496730008537944e-05,8.911154123644295e-05,4.7077853960338e-05,5.679351935423213e-05,6.573979538312448e-05
2000-07-26,0.0001030605653125,7.73020598665637e-05,8.31384186289385e-05,8.916368147758606e-05,8.805308336939923e-05,5.60232810625454e-05,6.180778541557341e-05,6.4549019355932e-05
2000-07-27,0.0001453166445699,0.0001291038155216,0.0001030605653125,9.798726763786548e-05,8.913378227997653e-05,7.73020598665637e-05,6.778741349897756e-05,6.508876140383157e-05
2000-07-28,0.0001837105304768,0.000115282410129,0.0001453166445699,0.00010840598933305162,8.914727565846745e-05,0.0001291038155216,8.216998483480943e-05,6.718192551472838e-05
2000-07-31,0.0001203351866799,5.4531815615846e-05,0.0001837105304768,0.0001223284726506716,9.340211032940628e-05,0.000115282410129,8.495788410800941e-05,6.876560718886358e-05
2000-08-01,0.0001255788749308,6.05111274772274e-05,0.0001203351866799,0.00012711226913360768,9.50668629594685e-05,5.4531815615846e-05,8.6448676439111e-05,6.699073336941871e-05
2000-08-02,9.46982686178834e-05,5.22151500406414e-05,0.0001255788749308,0.00013560036039398,9.778561580087119e-05,6.05111274772274e-05,8.734624572204742e-05,6.745354959159705e-05
2000-08-03,0.0001199202404304,8.79495265661285e-05,9.46982686178834e-05,0.00013392790105505668,9.834730106194969e-05,5.22151500406414e-05,8.232886375686297e-05,6.644309346049184e-05
2000-08-04,0.0001004272576684,6.5226774958035e-05,0.0001199202404304,0.00012884862022715667,9.53036012871315e-05,8.79495265661285e-05,7.409800596576866e-05,6.303130851042042e-05
2000-08-07,5.86285972254795e-05,4.36460207174421e-05,0.0001004272576684,0.00011219196566547668,9.573285187390364e-05,6.5226774958035e-05,6.408687893157566e-05,6.321896964798071e-05
2000-08-08,4.80863999424071e-05,4.13993631912351e-05,5.86285972254795e-05,9.985064777459258e-05,9.504169052403838e-05,4.36460207174421e-05,6.190971995189489e-05,6.227056277044206e-05
2000-08-09,8.28487016877315e-05,4.83157892271241e-05,4.80863999424071e-05,8.435215277691401e-05,9.270409395242274e-05,4.13993631912351e-05,5.808736709469642e-05,6.168604728937866e-05
2000-08-10,6.8752781631927e-05,4.20665890107293e-05,8.28487016877315e-05,8.198223939088362e-05,9.351742392848675e-05,4.83157892271241e-05,5.730749493199296e-05,6.213783424237153e-05
2000-08-11,0.0001302575463785,4.14481985205813e-05,6.8752781631927e-05,7.174874763118902e-05,9.359288591217646e-05,4.20665890107293e-05,4.8130907420913124e-05,6.251018635603295e-05
2000-08-14,7.39398935889283e-05,3.39673435121158e-05,0.0001302575463785,7.771480537320901e-05,9.448771215444465e-05,4.14481985205813e-05,4.3375192133422376e-05,6.074195970304493e-05
2000-08-15,0.0002272164669828,3.93831942558955e-05,7.39398935889283e-05,8.077706464589877e-05,9.483694958746093e-05,3.39673435121158e-05,4.143945669235712e-05,5.995385678116433e-05
2000-08-16,6.73590187188794e-05,3.80080770075798e-05,0.0002272164669828,0.00011660307805397737,0.00010267808605497475,3.93831942558955e-05,4.10362229052892e-05,5.959647334993835e-05
2000-08-17,6.60860628763851e-05,4.13287159900751e-05,6.73590187188794e-05,0.00011350514146020694,0.0001026414497226851,3.80080770075798e-05,3.897468046138034e-05,5.9561278793247766e-05
2000-08-18,9.03884613756339e-05,3.78119323710102e-05,6.60860628763851e-05,0.00011297179770909855,0.0001028200656867069,4.13287159900751e-05,3.88271058572495e-05,6.003294994025851e-05
2000-08-21,4.667719439448e-05,2.26249878596247e-05,9.03884613756339e-05,0.00010499798070852533,0.00010424942145327646,3.78119323710102e-05,3.809985262733528e-05,5.959695052759793e-05
2000-08-22,5.4847580752848e-05,3.17504529325681e-05,4.667719439448e-05,9.954544086963568e-05,0.00010213370137602697,2.26249878596247e-05,3.583138149683706e-05,5.802577002837902e-05
2000-08-23,4.60219329783785e-05,3.0882593176895e-05,5.4847580752848e-05,6.507166362364528e-05,9.944049532439734e-05,3.17504529325681e-05,3.430483323217158e-05,5.4862476354268474e-05
2000-08-24,3.65272747155993e-05,2.09416091343419e-05,4.60219329783785e-05,6.0804246475545095e-05,9.714984662954092e-05,3.0882593176895e-05,3.287973646603462e-05,5.412632813683925e-05
2000-08-25,3.5012060306003e-05,2.61850177443882e-05,3.65272747155993e-05,5.4892488843387945e-05,9.503115826984369e-05,2.09416091343419e-05,2.880231509488798e-05,5.253170668555727e-05
2000-08-29,6.39311950357812e-05,3.02766015649436e-05,3.5012060306003e-05,4.381720862946176e-05,9.193804440591201e-05,2.61850177443882e-05,2.6476932169563577e-05,5.020820477091294e-05
2000-08-30,4.97283454279781e-05,3.88783889069779e-05,6.39311950357812e-05,4.7268008757721994e-05,8.823870579072478e-05,3.02766015649436e-05,2.800725491062736e-05,4.5716058681974e-05
2000-08-31,4.80424474877744e-05,5.63003677588425e-05,4.97283454279781e-05,4.624416169274802e-05,8.214860647032379e-05,3.88783889069779e-05,2.943284210550932e-05,4.2243148626427546e-05
2000-09-01,5.75507132738404e-05,5.25897626926922e-05,4.80424474877744e-05,4.66482645946272e-05,7.886257287068172e-05,5.63003677588425e-05,3.4516397021898816e-05,4.232353736020011e-05
2000-09-05,4.6250416336854e-05,3.67444948885177e-05,5.75507132738404e-05,5.085295230627542e-05,7.577038370445628e-05,5.25897626926922e-05,4.084602773356888e-05,4.196347532453942e-05
2000-09-06,0.0001026980619664,9.66425564598365e-05,4.6250416336854e-05,5.3100623512445616e-05,7.356820860077313e-05,3.67444948885177e-05,4.295792316239478e-05,4.126026372671562e-05
2000-09-07,6.12294425863345e-05,4.72879906024746e-05,0.0001026980619664,6.0853996898569386e-05,7.278538230695494e-05,9.66425564598365e-05,5.623111414137336e-05,4.165540144915689e-05
2000-09-08,6.6281678450196e-05,4.40571818818163e-05,6.12294425863345e-05,6.315421633024065e-05,7.100366343958833e-05,4.72879906024746e-05,5.79130344804727e-05,4.084000216026778e-05
2000-09-11,8.5814490512344e-05,4.80960092271933e-05,6.6281678450196e-05,6.680206252272498e-05,7.135153076798454e-05,4.40571818818163e-05,5.546439730506746e-05,4.085869130410297e-05
2000-09-12,6.44725672861568e-05,6.82507741318779e-05,8.5814490512344e-05,7.245481797042571e-05,7.306644397570893e-05,4.80960092271933e-05,5.4565646611967675e-05,4.116308430573744e-05
2000-09-13,9.76912632312276e-05,4.73602319918004e-05,6.44725672861568e-05,7.609924816028627e-05,7.223116513927374e-05,6.82507741318779e-05,6.0866902460639716e-05,4.206921998322624e-05
2000-09-14,4.88011730363321e-05,3.10415988775968e-05,9.76912632312276e-05,7.509788841325178e-05,7.354655066651466e-05,4.73602319918004e-05,5.1010437567032495e-05,4.230984011872948e-05
2000-09-15,6.45056453384451e-05,4.90762018815811e-05,4.88011730363321e-05,7.26122345032513e-05,6.984398824187066e-05,3.10415988775968e-05,4.776115922205694e-05,4.183681286223018e-05
2000-09-18,9.66750822810812e-05,4.75345023792694e-05,6.45056453384451e-05,7.225702788090112e-05,6.94151587759396e-05,4.90762018815811e-05,4.87649632220099e-05,4.252357915175133e-05
2000-09-19,9.01930984879082e-05,5.49016452976608e-05,9.66750822810812e-05,7.442914623464855e-05,6.348145947131603e-05,4.75345023792694e-05,4.8652661852425114e-05,4.2894093157359234e-05
2000-09-20,0.0001520212803607,0.0001049255963694,9.01930984879082e-05,7.957325247499884e-05,6.451937218809006e-05,5.49016452976608e-05,4.5982836085581696e-05,4.366198262509019e-05
2000-09-21,0.0001182662107047,9.67598156774949e-05,0.0001520212803607,9.043925590089332e-05,6.84255184373771e-05,0.0001049255963694,5.749590896110162e-05,4.6552749915059505e-05
2000-09-22,0.0002041534693163,0.0001932362358498,0.0001182662107047,0.0001043322634345669,6.969268886142557e-05,9.67598156774949e-05,7.063955232108124e-05,4.9232199156263345e-05
2000-09-25,7.58047955403338e-05,5.92252975532642e-05,0.0002041534693163,0.00013226182823013787,7.685070135787192e-05,0.0001932362358498,9.947155911472503e-05,5.6987255883089506e-05
2000-09-26,0.0001026106406288,0.0001241109687311,7.58047955403338e-05,0.0001280877708819884,7.780330203003037e-05,5.92252975532642e-05,0.00010180971814952398,5.823611245675752e-05
2000-09-27,0.000185411083781,0.000101051889417,0.0001026106406288,0.00013057127931016675,8.037551601414044e-05,0.0001241109687311,0.00011565158283621184,6.247376589103955e-05
2000-09-28,0.0001046591798575,6.73314857057316e-05,0.000185411083781,0.00013724923999422676,8.714296188074957e-05,0.000101051889417,0.00011487684144573182,6.611514226752401e-05
